City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
292,Vostok,RU,2022-09-03 01:00:34,46.4856,135.8833,67.91,49,0,1.99
293,Keti Bandar,PK,2022-09-03 01:00:35,24.1447,67.4497,80.76,82,64,11.7
294,Hirara,JP,2022-09-03 01:00:35,24.8,125.2833,79.07,94,75,35.68
295,Nouadhibou,MR,2022-09-03 01:00:35,20.931,-17.0347,73.51,86,81,12.62
296,Pacific Grove,US,2022-09-03 00:56:32,36.6177,-121.9166,79.02,82,21,7.0
297,Beni,CD,2022-09-03 01:00:36,0.5,29.4667,60.64,99,100,0.87
298,Lusambo,CD,2022-09-03 01:00:37,-4.9667,23.45,67.64,98,100,1.1
299,Hokitika,NZ,2022-09-03 01:00:37,-42.7167,170.9667,50.83,89,100,8.46
300,Sandwick,GB,2022-09-03 01:00:38,60.0,-1.25,55.22,94,20,14.97
301,San Rafael,AR,2022-09-03 01:00:38,-34.6177,-68.3301,54.54,25,0,8.61
302,Walvis Bay,NA,2022-09-03 01:00:39,-22.9575,14.5053,54.09,85,0,11.25
303,Liuhe,CN,2022-09-03 01:00:39,42.2401,125.7172,70.97,64,5,3.11
304,Diffa,NE,2022-09-03 01:00:39,13.3154,12.6113,77.63,78,71,15.55
305,Repnoye,RU,2022-09-03 01:00:40,51.5921,43.1861,43.34,68,81,5.77
306,Cidreira,BR,2022-09-03 01:00:40,-30.1811,-50.2056,55.85,79,51,15.99
307,Haines Junction,CA,2022-09-03 01:00:41,60.7522,-137.5108,46.74,96,100,3.22
308,Ampanihy,MG,2022-09-03 01:00:41,-24.7,44.75,57.87,87,0,5.37
309,Corrales,US,2022-09-03 01:00:41,35.2378,-106.6067,89.87,26,75,33.38
310,Kahului,US,2022-09-03 00:59:55,20.8947,-156.47,85.96,77,50,13.0
311,Saint George,US,2022-09-03 00:58:54,37.1041,-113.5841,108.25,11,14,4.0
312,Riyadh,SA,2022-09-03 01:00:22,24.6877,46.7219,87.17,15,10,2.95
313,Mirpur Mathelo,PK,2022-09-03 01:00:42,28.0227,69.5489,83.17,72,0,8.39
314,Pangai,TO,2022-09-03 01:00:43,-19.8,-174.35,72.72,63,5,14.52
315,Beian,NO,2022-09-03 01:00:43,63.6559,9.5683,53.01,81,0,6.91
316,La Rioja,ES,2022-09-03 01:00:44,42.25,-2.5,58.78,95,27,3.38
317,Brae,GB,2022-09-03 01:00:44,60.3964,-1.353,55.18,90,93,15.57
318,Minyar,RU,2022-09-03 01:00:44,55.0709,57.5485,47.5,78,0,3.83
319,Kanniyakumari,IN,2022-09-03 00:57:11,8.0833,77.5667,77.25,88,72,11.92
320,Yenagoa,NG,2022-09-03 01:00:45,4.9247,6.2642,74.01,90,100,2.86
321,Broken Hill,AU,2022-09-03 01:00:45,-31.95,141.4333,50.67,43,1,23.51
322,Hue,VN,2022-09-03 01:00:46,16.4667,107.6,82.51,83,40,3.44
323,Tongren,CN,2022-09-03 01:01:47,27.7172,109.1853,75.09,58,78,4.18
324,Soavinandriana,MG,2022-09-03 01:01:47,-19.1667,46.7333,53.44,73,93,4.03
325,Tena,EC,2022-09-03 01:01:48,-0.9833,-77.8167,69.67,95,85,3.62
326,Agadez,NE,2022-09-03 01:01:48,19.75,10.25,90.64,18,27,6.26
327,Phangnga,TH,2022-09-03 01:01:49,8.4509,98.5298,77.04,90,100,2.24
328,Berezovyy,RU,2022-09-03 01:01:49,51.6667,135.7,70.97,54,100,5.41
329,Galveston,US,2022-09-03 01:01:49,29.3669,-94.9669,86.09,80,100,8.46
330,Huanuco,PE,2022-09-03 01:01:50,-9.9329,-76.2415,61.14,79,70,2.64
331,Izhma,RU,2022-09-03 01:01:50,65.0083,53.9113,44.56,98,100,2.26
332,Porterville,US,2022-09-03 00:56:59,36.0652,-119.0168,107.53,8,82,13.15
333,Anacortes,US,2022-09-03 01:01:00,48.5126,-122.6127,79.32,75,0,3.0
334,Inhambane,MZ,2022-09-03 01:01:51,-23.865,35.3833,63.16,70,0,5.57
335,Springbok,ZA,2022-09-03 01:01:51,-29.6643,17.8865,38.43,84,0,2.35
336,Vila Franca Do Campo,PT,2022-09-03 01:01:52,37.7167,-25.4333,71.2,81,89,5.97
337,Antigonish,CA,2022-09-03 01:01:52,45.6169,-61.9986,61.83,88,0,1.01
338,Onalaska,US,2022-09-03 01:01:52,43.8844,-91.2351,80.46,82,75,5.75
339,Matamoros,MX,2022-09-03 01:01:53,25.5333,-103.25,84.43,42,100,21.07
340,Oussouye,SN,2022-09-03 01:01:53,12.485,-16.5469,76.12,90,98,6.76
341,Luanda,AO,2022-09-03 01:00:21,-8.8368,13.2343,70.02,92,75,4.16
342,Poum,NC,2022-09-03 01:01:54,-20.2333,164.0167,75.15,69,50,22.12
343,Garden City,US,2022-09-03 01:01:54,42.3256,-83.331,79.14,70,0,8.05
344,Kitimat,CA,2022-09-03 00:58:01,54.0524,-128.6534,73.78,58,89,1.01
345,Hovd,MN,2022-09-03 01:01:54,48.0056,91.6419,62.47,34,24,3.2
346,Kattivakkam,IN,2022-09-03 01:01:55,13.2167,80.3167,80.69,79,7,6.2
347,Dalby,AU,2022-09-03 01:01:55,-27.1833,151.2667,57.97,96,100,3.0
348,Haapiti,PF,2022-09-03 01:01:56,-17.5667,-149.8667,82.13,69,0,19.35
349,Kamyshevatskaya,RU,2022-09-03 01:01:56,46.4132,37.9563,67.95,42,2,21.97
350,Rio Cuarto,AR,2022-09-03 01:01:56,-33.1307,-64.3499,43.32,17,0,5.26
351,Sayyan,YE,2022-09-03 01:01:57,15.1718,44.3244,62.69,46,10,7.81
352,Tak Bai,TH,2022-09-03 01:01:57,6.2595,102.0546,79.07,81,99,3.89
353,Oropesa,PE,2022-09-03 01:01:57,-13.5928,-71.7719,53.46,58,45,4.61
354,Moree,AU,2022-09-03 01:01:58,-29.4667,149.85,55.42,88,100,14.97
355,Eureka,US,2022-09-03 01:01:58,40.8021,-124.1637,73.67,90,71,1.01
356,Vista,US,2022-09-03 01:01:59,33.2,-117.2425,98.64,63,0,6.91
357,Ahuimanu,US,2022-09-03 01:01:59,21.4447,-157.8378,86.94,60,10,1.99
358,Margate,GB,2022-09-03 01:02:00,51.3813,1.3862,63.7,88,84,1.01
359,Oksfjord,NO,2022-09-03 01:02:00,70.2396,22.3479,44.78,88,66,5.5
360,Tikapur,NP,2022-09-03 01:02:01,28.5,81.1333,77.65,90,78,3.83
361,Manzanillo,CU,2022-09-03 01:02:01,20.3433,-77.1167,77.13,84,13,9.6
362,Nizhnyaya Tavda,RU,2022-09-03 01:02:01,57.6731,66.1725,58.35,96,82,6.69
363,Madera,US,2022-09-03 01:02:02,37.1666,-119.8343,108.55,11,6,8.01
364,Atambua,ID,2022-09-03 01:02:02,-9.1061,124.8925,83.16,53,1,2.19
365,Anadyr,RU,2022-09-03 01:02:03,64.75,177.4833,48.0,70,100,9.31
366,Wanning,CN,2022-09-03 01:02:03,18.8003,110.3967,81.46,84,100,3.09
367,Camana,PE,2022-09-03 01:02:04,-16.6228,-72.7111,60.19,82,93,7.94
368,Miles City,US,2022-09-03 01:03:04,46.4083,-105.8406,85.17,23,0,5.75
369,Mezen,RU,2022-09-03 01:03:05,65.8522,44.24,43.77,97,100,4.0
370,Sao Miguel Do Araguaia,BR,2022-09-03 01:03:05,-13.275,-50.1628,76.77,27,1,3.76
371,Igarka,RU,2022-09-03 01:03:05,67.4667,86.5833,37.53,82,7,4.32
372,Clyde River,CA,2022-09-03 01:03:06,70.4692,-68.5914,36.55,91,87,4.79
373,Fort Frances,CA,2022-09-03 01:01:25,48.5999,-93.4003,64.06,65,0,8.05
374,Tateyama,JP,2022-09-03 01:03:06,34.9833,139.8667,82.09,77,96,9.26
375,Mount Isa,AU,2022-09-03 01:03:07,-20.7333,139.5,62.37,55,40,16.11
376,Bac Lieu,VN,2022-09-03 01:03:07,9.285,105.7244,83.08,80,100,7.67
377,Srednekolymsk,RU,2022-09-03 01:03:08,67.45,153.6833,35.49,94,100,21.25
378,Labuhan,ID,2022-09-03 01:03:08,-6.8844,112.2051,82.51,66,24,10.6
379,Leningradskiy,RU,2022-09-03 01:03:08,69.3833,178.4167,39.13,75,100,8.59
380,Anupgarh,IN,2022-09-03 01:03:09,29.1911,73.2086,87.78,46,100,8.97
381,Talnakh,RU,2022-09-03 01:03:09,69.4865,88.3972,42.98,75,83,0.65
382,Quatre Cocos,MU,2022-09-03 01:03:10,-20.2078,57.7625,66.31,69,0,12.64
383,Eston,CA,2022-09-03 01:03:10,51.1501,-108.7514,80.92,24,3,7.72
384,Uthal,PK,2022-09-03 01:03:10,25.8072,66.6219,79.16,86,100,2.04
385,Kununurra,AU,2022-09-03 01:03:11,-15.7667,128.7333,78.78,36,6,14.97
386,Porto Santo,PT,2022-09-03 01:03:11,33.072,-16.3415,70.18,88,40,5.75
387,Havre,FR,2022-09-03 00:58:19,49.5833,0.3333,64.17,94,0,4.61
388,Darhan,MN,2022-09-03 01:03:12,49.4867,105.9228,62.11,55,9,7.56
389,Clarence Town,AU,2022-09-03 01:03:12,-32.5833,151.7833,57.97,93,100,10.83
390,Yazd,IR,2022-09-03 01:03:13,31.8972,54.3675,72.73,13,0,3.27
391,Udon Thani,TH,2022-09-03 01:03:13,17.3333,102.8333,83.89,81,100,0.56
392,Alyangula,AU,2022-09-03 01:03:13,-13.8483,136.4192,75.04,69,95,19.86
393,Nizhniy Kuranakh,RU,2022-09-03 01:03:14,58.8353,125.4869,49.26,61,8,5.93
394,Iquitos,PE,2022-09-03 01:03:14,-3.7481,-73.2472,78.67,77,54,3.53
395,Padang,ID,2022-09-03 01:03:15,-0.9492,100.3543,73.45,95,100,12.26
396,Bairiki,KI,2022-09-03 01:03:15,1.3292,172.9752,87.8,66,20,11.5
397,Cabo San Lucas,MX,2022-09-03 01:03:15,22.8909,-109.9124,82.62,90,100,13.8
398,Ulaangom,MN,2022-09-03 01:03:16,49.9811,92.0667,65.79,36,78,1.77
399,Watertown,US,2022-09-03 00:59:26,42.3709,-71.1828,65.86,72,0,7.0
400,Huarmey,PE,2022-09-03 01:03:17,-10.0681,-78.1522,61.57,82,12,9.62
401,Tabou,CI,2022-09-03 01:03:17,4.423,-7.3528,74.44,90,55,6.15
402,Sao Gabriel Da Cachoeira,BR,2022-09-03 01:00:25,-0.1303,-67.0892,73.9,93,49,0.4
403,Namibe,AO,2022-09-03 01:03:18,-15.1961,12.1522,62.8,89,60,3.4
404,Rabat,MA,2022-09-03 01:00:08,33.9911,-6.8401,69.87,94,40,3.44
405,Mulege,MX,2022-09-03 01:03:18,26.8833,-111.9833,77.58,86,100,8.75
406,Sojat,IN,2022-09-03 01:01:19,25.9167,73.6667,80.65,80,17,5.55
407,Bowen,AU,2022-09-03 01:03:19,-20.0167,148.2333,77.18,59,9,13.62
408,Diu,IN,2022-09-03 01:03:19,20.7141,70.9822,78.67,86,5,8.23
409,Nabire,ID,2022-09-03 01:03:19,-3.3667,135.4833,84.58,68,96,2.15
410,Burnie,AU,2022-09-03 01:03:20,-41.0667,145.9167,56.91,51,5,2.89
411,Koutiala,ML,2022-09-03 01:03:20,12.3917,-5.4642,71.64,92,100,4.94
412,Sangmelima,CM,2022-09-03 01:03:21,2.9333,11.9833,65.05,100,67,3.36
413,Igrim,RU,2022-09-03 01:03:21,63.1906,64.4162,51.76,98,100,5.73
414,Roma,US,2022-09-03 01:00:08,43.2128,-75.4557,68.86,74,95,1.01
415,Gillette,US,2022-09-03 01:00:05,44.2911,-105.5022,82.11,26,0,13.0
416,Lumeje,AO,2022-09-03 01:04:22,-11.55,20.7833,61.32,36,0,5.14
417,Norman Wells,CA,2022-09-03 01:04:23,65.282,-126.8329,69.75,36,44,8.77
418,High Rock,BS,2022-09-03 01:04:23,26.6208,-78.2833,80.62,69,71,10.98
419,Khash,IR,2022-09-03 01:04:23,28.2211,61.2158,70.16,12,0,3.74
420,Adre,TD,2022-09-03 01:04:24,13.4667,22.2,72.66,86,100,6.08
421,Sistranda,NO,2022-09-03 01:04:24,63.7256,8.834,46.36,70,12,8.43
422,Qixingtai,CN,2022-09-03 01:04:24,30.4135,111.8874,78.53,49,75,12.3
423,Longyearbyen,SJ,2022-09-03 01:02:25,78.2186,15.6401,44.44,87,75,11.5
424,Kargasok,RU,2022-09-03 01:04:25,59.0556,80.8572,44.17,78,98,9.62
425,Taltal,CL,2022-09-03 01:00:46,-25.4,-70.4833,61.59,52,0,5.77
426,Coquimbo,CL,2022-09-03 01:01:00,-29.9533,-71.3436,55.54,84,39,2.13
427,Port-Cartier,CA,2022-09-03 01:04:26,50.0334,-66.8654,56.75,72,2,6.02
428,Cayenne,GF,2022-09-03 01:00:07,4.9333,-52.3333,78.84,89,0,2.3
429,Kamaishi,JP,2022-09-03 01:04:26,39.2667,141.8833,73.49,70,94,4.32
430,Del Rio,US,2022-09-03 01:04:27,29.3627,-100.8968,87.24,66,0,11.01
431,Zambrow,PL,2022-09-03 00:59:50,52.9855,22.2432,46.45,72,6,4.07
432,Rocha,UY,2022-09-03 01:04:27,-34.4833,-54.3333,44.15,82,21,11.14
433,Xai-Xai,MZ,2022-09-03 01:04:28,-25.0519,33.6442,57.65,76,0,8.59
434,Male,MV,2022-09-03 01:04:28,4.1748,73.5089,78.85,85,83,16.84
435,Dingle,PH,2022-09-03 01:04:28,10.9995,122.6711,83.37,78,100,10.49
436,Tudela,ES,2022-09-03 01:02:40,42.0617,-1.6045,67.1,73,5,13.73
437,Ucluelet,CA,2022-09-03 01:04:29,48.9329,-125.5528,62.91,89,60,1.01
438,Devils Lake,US,2022-09-03 01:04:29,48.1128,-98.8651,68.95,54,0,8.05
439,Syedove,UA,2022-09-03 01:04:30,47.0768,38.156,65.32,42,23,21.63
440,Denpasar,ID,2022-09-03 01:04:30,-8.65,115.2167,80.26,88,40,12.66
441,Camocim,BR,2022-09-03 01:04:30,-2.9022,-40.8411,76.93,80,1,14.03
442,Wonthaggi,AU,2022-09-03 01:04:31,-38.6044,145.5913,56.82,81,56,8.86
443,San Cristobal,VE,2022-09-03 01:04:31,7.7669,-72.225,71.78,97,58,2.28
444,Neepawa,CA,2022-09-03 01:00:02,50.2289,-99.4664,62.11,52,0,7.4
445,Macusani,PE,2022-09-03 01:04:32,-14.0833,-70.4333,33.98,79,5,5.95
446,Bonavista,CA,2022-09-03 01:03:38,48.6499,-53.1147,65.28,89,100,9.73
447,Ejea De Los Caballeros,ES,2022-09-03 01:04:32,42.1263,-1.1372,66.42,76,6,12.21
448,Kamenka,RU,2022-09-03 01:04:32,51.3223,42.7678,43.83,65,100,6.11
449,Tadine,NC,2022-09-03 01:04:33,-21.55,167.8833,75.47,66,69,12.06
450,Kyzyl,RU,2022-09-03 01:04:33,51.7,94.45,60.73,55,21,14.7
451,Mangaratiba,BR,2022-09-03 01:04:34,-22.9597,-44.0406,69.06,55,0,5.3
452,Komsomolskiy,UZ,2022-09-03 01:04:34,40.4272,71.7189,70.52,32,0,9.22
453,Alpena,US,2022-09-03 01:00:23,45.0617,-83.4327,80.85,77,100,7.11
454,Watsa,CD,2022-09-03 01:04:34,3.0372,29.5355,60.24,99,97,2.82
455,La Libertad,EC,2022-09-03 01:04:35,-2.2333,-80.9,69.46,83,100,8.05
456,Pueblo,US,2022-09-03 01:00:24,38.2545,-104.6091,92.16,40,100,15.23
457,Houma,US,2022-09-03 01:04:36,29.5958,-90.7195,80.6,88,64,6.91
458,Sahuaripa,MX,2022-09-03 01:04:36,29.05,-109.2333,80.29,78,100,1.16
459,Brigantine,US,2022-09-03 01:03:30,39.4101,-74.3646,74.01,78,0,4.0
460,La Ronge,CA,2022-09-03 01:04:36,55.1001,-105.2842,60.37,59,0,6.51
461,Moose Factory,CA,2022-09-03 01:04:37,51.2585,-80.6094,62.58,94,100,9.22
462,Bambanglipuro,ID,2022-09-03 01:04:37,-7.95,110.2833,79.83,75,30,6.29
463,Kayan,MM,2022-09-03 01:04:38,16.9056,96.5631,80.74,81,73,3.8
464,Uige,AO,2022-09-03 01:05:38,-7.6087,15.0613,66.49,90,61,2.33
465,Khabary,RU,2022-09-03 01:05:38,53.6259,79.5345,54.27,72,100,9.78
466,Moscow,RU,2022-09-03 01:02:50,55.7522,37.6156,43.23,77,7,7.61
467,Fort Nelson,CA,2022-09-03 01:05:39,58.8053,-122.7002,74.5,39,10,4.85
468,Zyryanka,RU,2022-09-03 01:05:39,65.75,150.85,37.98,88,100,18.61
469,Atbasar,KZ,2022-09-03 01:05:40,51.8,68.3333,71.19,27,90,9.15
470,Nagai,JP,2022-09-03 01:05:40,38.1036,140.035,77.92,62,100,1.52
471,Charters Towers,AU,2022-09-03 01:05:40,-20.1,146.2667,69.51,53,0,19.98
472,Olafsvik,IS,2022-09-03 01:05:41,64.8945,-23.7142,49.1,88,26,8.81
473,Niquero,CU,2022-09-03 01:05:41,20.0431,-77.5828,80.78,76,25,7.65
474,Beidao,CN,2022-09-03 01:05:41,34.5686,105.8933,60.4,95,100,5.21
475,Brewster,US,2022-09-03 01:05:42,41.3973,-73.6171,69.89,66,0,0.0
476,Sosnovo-Ozerskoye,RU,2022-09-03 01:05:42,52.5249,111.5418,62.31,51,16,7.78
477,Manokwari,ID,2022-09-03 01:05:43,-0.8667,134.0833,83.66,69,69,7.2
478,Gazli,UZ,2022-09-03 01:05:43,40.1333,63.45,78.19,16,0,14.7
479,Yulara,AU,2022-09-03 01:05:43,-25.2406,130.9889,59.43,37,98,18.68
480,Warwick,US,2022-09-03 01:02:07,41.7001,-71.4162,65.91,78,0,3.62
481,Bethanien,NA,2022-09-03 01:05:44,-26.502,17.1583,57.42,33,0,2.75
482,Marang,MY,2022-09-03 01:05:44,5.2056,103.2059,79.7,83,100,3.69
483,Comodoro Rivadavia,AR,2022-09-03 01:05:16,-45.8667,-67.5,57.06,35,100,35.68
484,Adrian,US,2022-09-03 01:05:13,41.8975,-84.0372,76.48,82,0,3.44
485,Kharp,RU,2022-09-03 01:05:45,66.8014,65.8081,42.78,93,100,21.79
486,Tondano,ID,2022-09-03 01:05:45,1.3038,124.9112,73.49,65,99,3.09
487,Husavik,IS,2022-09-03 01:05:46,66.0449,-17.3389,50.4,89,1,5.66
488,Ahar,IR,2022-09-03 01:05:46,38.4774,47.0699,64.9,35,0,2.91
489,Unhel,IN,2022-09-03 01:05:47,23.3333,75.5667,76.33,88,14,4.36
490,Kudahuvadhoo,MV,2022-09-03 01:05:47,2.6708,72.8944,81.21,76,16,17.05
491,Pasni,PK,2022-09-03 01:05:47,25.2631,63.471,79.41,83,37,8.23
492,Carnarvon,AU,2022-09-03 01:05:48,-24.8667,113.6333,66.85,70,94,13.69
493,San Quintin,MX,2022-09-03 01:05:48,30.4833,-115.95,79.43,67,1,7.81
494,Vila Velha,BR,2022-09-03 01:02:09,-20.3297,-40.2925,69.94,77,0,4.0
495,Karratha,AU,2022-09-03 01:05:49,-20.7377,116.8463,69.71,80,100,11.1
496,Jardim,BR,2022-09-03 01:05:49,-21.4803,-56.1381,71.85,75,100,10.8
497,Adrar,MR,2022-09-03 01:02:21,20.5022,-10.0711,93.27,28,100,5.12
498,Kuryk,KZ,2022-09-03 01:05:50,43.2,51.65,81.63,24,0,8.21
499,Polunochnoye,RU,2022-09-03 01:05:50,60.8697,60.4153,42.35,95,0,5.77
500,Rio Grande,BR,2022-09-03 01:02:36,-32.035,-52.0986,49.95,81,6,19.3
501,Port Moresby,PG,2022-09-03 01:05:51,-9.4431,147.1797,84.54,68,18,4.74
502,Mullovka,RU,2022-09-03 01:05:51,54.2,49.4,46.29,66,1,8.16
503,Paamiut,GL,2022-09-03 01:03:13,61.994,-49.6678,46.62,80,100,32.68
504,Lethem,GY,2022-09-03 01:05:51,3.3803,-59.7968,76.48,88,100,4.92
505,Port Hardy,CA,2022-09-03 01:05:52,50.6996,-127.4199,65.89,73,100,8.05
506,Gat,IL,2022-09-03 01:05:52,31.61,34.7642,78.4,100,6,4.99
507,Pafos,CY,2022-09-03 01:04:03,34.7667,32.4167,74.98,73,0,5.75
508,Kiunga,PG,2022-09-03 01:05:53,-6.1219,141.2906,87.51,62,56,2.35
509,Andros Town,BS,2022-09-03 01:03:16,24.7,-77.7667,84.0,71,7,13.89
510,Saint-Pierre,RE,2022-09-03 01:05:53,-21.3393,55.4781,66.9,77,75,8.05
511,Ocamonte,CO,2022-09-03 01:05:54,6.3401,-73.1223,63.45,97,86,1.97
512,Shar,KZ,2022-09-03 01:06:54,49.5886,81.0453,63.61,64,9,4.76
513,Praya,CV,2022-09-03 01:06:54,14.9215,-23.5087,79.34,89,75,11.5
514,Saint-Georges,GD,2022-09-03 01:06:55,12.0564,-61.7485,80.28,83,20,5.75
515,Mbuji-Mayi,CD,2022-09-03 01:06:55,-6.15,23.6,67.96,93,100,5.03
516,Susanville,US,2022-09-03 01:06:55,40.4163,-120.653,93.9,15,0,9.22
517,Derzhavinsk,KZ,2022-09-03 01:06:56,51.1,66.3167,72.66,22,1,10.13
518,Souillac,MU,2022-09-03 01:06:56,-20.5167,57.5167,66.58,82,20,3.44
519,Lagos,NG,2022-09-03 01:04:55,6.5833,3.75,74.1,94,99,2.3
520,Gwembe,ZM,2022-09-03 01:06:57,-16.4975,27.6069,55.99,58,73,2.08
521,Jalu,LY,2022-09-03 01:06:57,29.0331,21.5482,78.64,56,0,8.34
522,Phan Thiet,VN,2022-09-03 01:06:58,10.9333,108.1,82.99,77,100,5.35
523,Matara,LK,2022-09-03 01:06:58,5.9485,80.5353,75.54,92,95,8.03
524,Vardo,NO,2022-09-03 01:03:11,70.3705,31.1107,42.78,100,100,18.41
525,Moindou,NC,2022-09-03 01:06:59,-21.6924,165.677,77.04,58,100,7.87
526,Kimbe,PG,2022-09-03 01:05:44,-5.5502,150.1429,88.65,58,60,5.14
527,Dhidhdhoo,MV,2022-09-03 01:06:59,6.8833,73.1,80.67,80,48,18.86
528,Piranhas,BR,2022-09-03 01:06:59,-16.4269,-51.8222,74.39,30,2,2.68
529,College,US,2022-09-03 01:07:00,64.8569,-147.8028,64.58,54,0,6.91
530,San Policarpo,PH,2022-09-03 01:07:00,12.1791,125.5072,84.42,73,100,8.93
531,Gandajika,CD,2022-09-03 01:07:01,-6.75,23.95,67.66,89,100,6.35
532,Kodinsk,RU,2022-09-03 01:07:01,58.6881,99.1844,43.74,96,100,6.02
533,Mormugao,IN,2022-09-03 01:07:01,15.4,73.8,76.26,94,40,3.44
534,Oeiras,BR,2022-09-03 01:07:02,-7.0253,-42.1311,75.96,40,0,5.5
535,Marathon,US,2022-09-03 01:07:02,44.9,-89.7668,76.53,78,0,5.75
536,Cairo,EG,2022-09-03 01:07:03,30.0626,31.2497,79.56,73,40,5.75
537,Khatassy,RU,2022-09-03 01:07:03,61.9036,129.6383,48.18,73,95,10.36
538,Tevaitoa,PF,2022-09-03 01:07:04,-16.7833,-151.5,78.8,68,0,20.51
539,Dakar,SN,2022-09-03 01:07:04,14.6937,-17.4441,77.88,83,100,6.38
540,Thinadhoo,MV,2022-09-03 01:07:04,0.5333,72.9333,81.95,70,53,14.97
541,Hun,LY,2022-09-03 01:07:05,29.1268,15.9477,78.42,42,0,3.67
542,Berlevag,NO,2022-09-03 01:07:05,70.8578,29.0864,42.8,93,100,14.97
543,Dorverden,DE,2022-09-03 01:07:06,52.85,9.2333,58.32,65,35,11.77
544,Meulaboh,ID,2022-09-03 01:07:06,4.1363,96.1285,76.23,86,100,3.96
545,Arawa,PG,2022-09-03 01:07:07,-6.2132,155.5367,86.52,63,100,5.01
546,Northam,GB,2022-09-03 01:07:07,51.0333,-4.2167,61.61,97,100,4.41
547,Terekli-Mekteb,RU,2022-09-03 01:07:08,44.1671,45.8698,78.48,46,74,8.93
548,Porto Walter,BR,2022-09-03 01:07:08,-8.2686,-72.7439,79.74,46,0,1.63
549,Straumen,NO,2022-09-03 01:07:08,63.8709,11.2999,44.6,68,89,4.79
550,Abha,SA,2022-09-03 01:07:09,18.2164,42.5053,64.65,37,0,0.0
551,Bluefields,NI,2022-09-03 01:07:09,12.0137,-83.7635,78.75,84,83,8.14
552,Tingi,TZ,2022-09-03 01:07:09,-11.3,35.0333,55.6,63,1,2.53
553,Saint-Joseph,RE,2022-09-03 01:07:10,-21.3667,55.6167,61.18,80,26,11.32
554,Izumo,JP,2022-09-03 01:07:10,35.3667,132.7667,76.73,86,100,11.32
555,Nouna,BF,2022-09-03 01:07:11,12.7333,-3.8667,73.65,94,100,2.28
556,Ornes,NO,2022-09-03 01:07:11,66.8689,13.7078,46.22,63,4,5.46
557,Lubango,AO,2022-09-03 01:07:11,-14.9172,13.4925,60.06,35,0,4.88
558,Basco,PH,2022-09-03 01:08:12,20.4487,121.9702,83.03,84,100,42.5
559,Bundaberg,AU,2022-09-03 01:08:12,-24.85,152.35,72.21,90,75,10.36
560,Verkhnevilyuysk,RU,2022-09-03 01:08:13,63.4453,120.3167,42.17,96,100,2.46
561,Sao Joao Da Barra,BR,2022-09-03 01:08:13,-21.6403,-41.0511,70.59,76,0,21.12
562,Champerico,GT,2022-09-03 01:08:13,14.3,-91.9167,79.21,86,100,14.23
563,Changji,CN,2022-09-03 01:08:14,44.0167,87.3167,74.19,23,0,8.95
564,Saint-Doulchard,FR,2022-09-03 01:08:14,47.1037,2.352,64.78,95,0,6.53
565,Sembakung,ID,2022-09-03 01:08:15,3.8167,117.25,80.91,84,100,2.57
566,Churachandpur,IN,2022-09-03 01:08:15,24.3333,93.6667,69.57,94,48,1.77
567,Manoel Urbano,BR,2022-09-03 01:08:15,-8.8389,-69.2597,82.33,39,50,2.68
568,Eydhafushi,MV,2022-09-03 01:08:16,5.1033,73.0708,79.39,80,56,18.05
569,Ulladulla,AU,2022-09-03 01:07:31,-35.35,150.4667,54.66,60,87,17.45
570,Hvolsvollur,IS,2022-09-03 01:08:16,63.7533,-20.2243,47.97,85,5,3.06
571,Navolato,MX,2022-09-03 01:08:17,24.7672,-107.6944,86.63,77,100,6.85
572,Novyy Urengoy,RU,2022-09-03 01:08:17,66.0833,76.6333,46.35,69,100,10.85
573,Sept-Iles,CA,2022-09-03 01:07:01,50.2001,-66.3821,57.06,73,4,3.0
574,Nizwa,OM,2022-09-03 01:04:50,22.9333,57.5333,80.08,54,3,0.98
575,Khromtau,KZ,2022-09-03 01:08:18,50.2503,58.4347,75.51,20,99,12.68
576,Grand Gaube,MU,2022-09-03 01:08:18,-20.0064,57.6608,66.6,73,0,5.01
577,Kortkeros,RU,2022-09-03 01:08:18,61.8106,51.5806,44.6,98,81,5.66
578,Khuzhir,RU,2022-09-03 01:08:19,53.1939,107.3397,58.05,77,100,11.86
579,Emba,KZ,2022-09-03 01:08:19,48.8264,58.1442,77.99,19,94,13.65
580,Kargil,IN,2022-09-03 01:08:19,34.5667,76.1,57.13,52,85,4.07
581,Yarada,IN,2022-09-03 01:08:20,17.65,83.2667,80.92,100,40,2.3
582,Tessalit,ML,2022-09-03 01:08:20,20.1986,1.0114,86.83,33,89,5.46
583,Katwa,IN,2022-09-03 01:08:21,23.6399,88.128,81.93,84,99,5.73
584,Honghu,CN,2022-09-03 01:08:21,29.8206,113.4621,76.44,57,26,8.86
585,Qui Nhon,VN,2022-09-03 01:08:21,13.7667,109.2333,82.53,75,100,3.65
586,Alofi,NU,2022-09-03 01:08:22,-19.0595,-169.9187,74.19,81,100,12.15
587,Koch Bihar,IN,2022-09-03 01:08:22,26.3167,89.4333,77.09,93,93,6.93
588,Mahibadhoo,MV,2022-09-03 01:08:23,3.7833,72.9667,79.97,82,25,17.43
589,Log,RU,2022-09-03 01:08:23,49.4844,43.8613,52.95,44,6,8.68
590,Smidovich,RU,2022-09-03 01:08:23,48.6,133.8167,66.67,70,4,7.92
